town,n_obs,const,dist_mrt,dist_hcen,dist_scen,bus_count_400m,resale_age,storey_mid,type_2 ROOM,type_3 ROOM,type_4 ROOM,type_5 ROOM,type_EXECUTIVE,type_MULTI-GENERATION,model_3Gen,model_Adjoined flat,model_Apartment,model_DBSS,model_Improved,model_Improved-Maisonette,model_Maisonette,model_Model A,model_Model A-Maisonette,model_Model A2,model_Multi Generation,model_New Generation,model_Premium Apartment,model_Premium Apartment Loft,model_Simplified,model_Standard,model_Terrace,model_Type S1,model_Type S2
WOODLANDS EAST,929,10.916224969020284,-0.00012718774169782725,-1.530916480644456e-05,2.9114641067135634e-06,0.0022877292602656862,-0.005250477769605815,0.006420046356526869,1.726177397190053,1.9985233648371523,2.232985628956244,2.352263341284477,2.606275236752381,2.336949359834416e-15,-1.598524726250872e-15,-3.250911855129745e-15,0.11714084076342424,-2.514855303719822e-16,0.14170376041556665,0.0,0.13884633090475917,0.08375039135727924,0.0,0.05643397436632469,0.0,0.0,0.08042805025570221,0.0,0.0,0.0,0.0,0.0,0.0
WOODLANDS SOUTH,309,11.067432374477226,-0.00011806563580010233,4.999290469598523e-05,-3.322248152741328e-05,0.0025582696882665568,-0.009631000570999942,0.006418525170644257,1.718506645861891,2.0287629666602456,2.2703536675248444,2.4466765010692324,2.603132593361032,1.6611935844251695e-17,-5.595645483712057e-16,1.3659742105309752e-16,-0.024158008332725966,0.0,-0.04990002183717124,0.0,0.0,-0.047290644647230096,0.0,-0.08989289982576665,0.0,0.0,0.020404043779631564,0.0,0.0,0.0,0.0,0.0,0.0
WOODLANDS WEST,273,9.422833344218354,-0.00012891421393420644,5.824276015872244e-06,-7.922476018378411e-05,0.005537520935986473,-0.006126166832182506,0.0037574463437996287,1.2083682368943665,1.7661357412566043,1.9801937907459117,2.2434608125258855,2.224674762795571,7.912123555267468e-17,1.6581042562227064e-16,0.0,2.2246747627955665,0.0,1.7899709000056085,0.0,0.0,1.8598664045411057,0.0,0.0,0.0,1.8316759064233505,0.0,0.0,0.0,1.7166453704527127,0.0,0.0,0.0
YEW TEE,229,8.613677339294647,-0.00014177896438600374,2.026860982521153e-05,-0.0001615844448623685,-0.0031894339821352535,0.011539889099709155,0.006269451958951067,-8.205257716291168e-15,3.18223126724905e-15,2.701147880615644,2.8684407158146445,3.0440887428644037,-1.2027023193648346e-16,0.0,0.0,1.6982310466182446,0.0,1.7165691367191513,0.0,0.0,1.7325183580291803,0.0,1.7350162217862384,0.0,0.0,1.731342576141843,0.0,0.0,0.0,0.0,0.0,0.0
YIO CHU KANG WEST,122,9.547216628867105,0.00010685105661736947,0.00019434719714542248,-0.00022862584079227748,-0.01251858050798138,-0.0011998121825222974,0.008713763492328497,8.240382318442541e-16,1.9640284157334353,2.204993177718359,2.4352976944333053,2.942897340982015,2.323362615409898e-16,1.9389281188640266e-18,1.7342887498914665,1.4310252226821685,0.0,1.62219100965598,0.0,1.5118721182998445,1.73830011904997,0.0,0.0,0.0,1.5095394092876822,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YISHUN EAST,519,10.856648962009213,-5.746053093305366e-05,5.8065727383237566e-05,2.8158540572445338e-05,-0.003089522733394426,-0.0037794074757505694,0.0069693544737500085,1.8534405270005636,2.1196629380272736,2.367959419180923,2.6157619831275616,1.8998240946729572,7.731851192982904e-16,-8.22888927322684e-16,1.6851087900389765e-15,0.9320569294309877,0.20060665382868148,-0.06774779767986105,0.0,0.9677671652419728,-0.015187308795803878,0.0,0.0,0.0,0.0,-0.029069440120934154,0.0,-0.15832492417153654,0.0,0.0,0.0,0.0
YISHUN SOUTH,454,11.28119587281104,-9.817457863638048e-05,-4.010717817827655e-05,-1.2208218638154987e-05,-0.0038917990065920893,-0.005028165445365856,0.0075442983665513635,1.5991934466728117,1.89865208274172,2.1568667167984223,2.47251985510434,1.7424738296784112,1.4114899418153457,-0.10812276770738372,5.623437975594435e-16,0.9068714106205857,3.51554055432542e-16,-0.15348108837538676,0.0,0.8356024190578284,-0.052891506906191044,0.0,0.0,1.4114899418153466,-0.12533075368246527,0.0,0.0,-0.1848790602382273,0.0,0.0,0.0,0.0
YISHUN WEST,346,9.327063823017063,-0.00012530511890367513,6.190504177045714e-05,-1.6034190481547042e-05,0.00126689311035999,-0.0017885390771536919,0.00665017367972498,-6.867626520856911e-16,1.926751739792766,2.1299722036296194,2.4371229750018575,2.833216904592861,-1.4615767222179008e-16,3.032845090596032e-16,0.0,1.3897677493009266,0.0,1.5637862181393574,0.0,1.4434491552919502,1.6839878671208246,0.0,0.0,0.0,1.6511936189259244,0.0,0.0,1.5948792142381123,0.0,0.0,0.0,0.0
YUHUA EAST,150,9.2123993676991,-4.716658292426047e-05,1.3206430222899822e-05,1.0497642626952457e-05,-0.0018322647913678047,0.0024069059597362497,0.007595958118403745,5.664881160337353e-15,2.0538509383869368,2.264267701900934,1.9968359338057562,2.8974447936054943,3.3099747955435454e-16,0.0,0.0,1.5015055790106526,0.0,1.996835933805741,0.0,1.3959392145948373,1.3904138497638163,0.0,0.0,0.0,1.4442575779963391,0.0,0.0,1.4834472125277514,0.0,0.0,0.0,0.0
YUHUA WEST,110,10.874977083871139,-8.816747976904578e-05,5.259501158895712e-05,-6.440876635402121e-05,-0.007374984730217915,-0.0029199927066122233,0.006898412319337133,1.8378587337910213,2.157918100074037,2.379401113711709,2.608187410781264,1.8916117255130966,-6.472905868828201e-16,-3.968757670483755e-16,-3.112671528582432e-16,0.9290605010388178,0.0,0.0012232189721723685,0.0,0.9625512244742855,0.023508070999679553,0.16942924238149182,0.0,0.0,-0.002143050571013383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YUNNAN,307,9.623161510348417,-4.0839766852364574e-05,3.056980156695716e-05,1.2860202462675052e-05,0.0006788803889886535,-0.007515740706631691,0.005892328244653994,1.3423148905022098,1.6712246821207093,1.8715680780939508,2.046921417242388,2.691132442389118,7.627310936681883e-17,-6.001988741229129e-16,1.10527266262522e-15,1.3207726681044094,0.0,1.7341308674883744,0.0,1.3703597742847125,1.7435023711791107,0.0,0.0,0.0,1.7939758739404255,1.6604199553513694,0.0,0.0,0.0,0.0,0.0,0.0
